dest_node,source_node,weight,source_class,dest_class,edge_class
1001988,2015527,1,1,2,1-2
3007708,2011508,1,3,2,0-2
3007623,1000093,1,3,2,0-2
3003030,2024872,1,3,2,0-2
3007780,2023060,1,3,2,0-2
1001367,2031636,1,1,2,1-2
3005533,2010595,1,3,2,0-2
3003568,2005567,1,3,2,0-2
3004612,2022498,1,3,2,0-2
1004001,2016253,1,1,2,1-2
1001402,2025271,1,1,2,1-2
1003022,2019357,1,1,2,1-2
1003393,2021765,1,1,2,1-2
1002431,2000817,1,1,2,1-2
3005800,2011650,1,3,2,0-2
1003028,2025071,1,1,2,1-2
1001086,2015587,1,1,2,1-2
1002816,2017250,1,1,2,1-2
1000498,2005648,1,1,2,1-2
3003907,2018053,1,3,2,0-2
1003979,2008501,1,1,2,1-2
3004772,2031572,1,3,2,0-2
3005022,2004842,1,3,2,0-2
3007088,2017397,1,3,2,0-2
3003266,1004159,1,3,2,0-2
3004175,1001203,1,3,2,0-2
1000419,2021201,1,1,2,1-2
3004179,2024616,1,3,2,0-2
3004454,2015998,1,3,2,0-2
3000775,1000522,1,3,2,0-2
3002366,2000093,1,3,2,0-2
3005223,2021517,1,3,2,0-2
1002904,2008228,1,1,2,1-2
1003567,2029459,1,1,2,1-2
3002833,1002163,1,3,2,0-2
1003125,2021720,1,1,2,1-2
1001454,2000940,1,1,2,1-2
3006777,2015057,1,3,2,0-2
1004182,2006186,1,1,2,1-2
3002617,1003016,1,3,2,0-2
3005866,2005418,1,3,2,0-2
3006985,2005507,1,3,2,0-2
1002192,2015175,1,1,2,1-2
3000407,1003565,1,3,2,0-2
3004684,2019877,1,3,2,0-2
1001899,2028630,1,1,2,1-2
1003918,2026131,1,1,2,1-2
3007205,2000445,1,3,2,0-2
3003589,2010392,1,3,2,0-2
1000088,2002876,1,1,2,1-2
3007955,2022764,1,3,2,0-2
3001026,1002542,1,3,2,0-2
3001414,2017649,1,3,2,0-2
3003589,1003819,1,3,2,0-2
1004295,2026662,1,1,2,1-2
1002202,2026994,1,1,2,1-2
1003877,2027919,1,1,2,1-2
3007513,2031372,1,3,2,0-2
3003362,1004504,1,3,2,0-2
1000567,2003444,1,1,2,1-2
1002994,2027320,1,1,2,1-2
1001395,2029648,1,1,2,1-2
3003255,1002681,1,3,2,0-2
1003743,2014400,1,1,2,1-2
3006376,1003218,1,3,2,0-2
1003066,2014257,1,1,2,1-2
3001772,1001763,1,3,2,0-2
3003930,2005528,1,3,2,0-2
3005492,2002214,1,3,2,0-2
1003571,2013326,1,1,2,1-2
3003281,2022997,1,3,2,0-2
1000063,2005493,1,1,2,1-2
3002362,2009918,1,3,2,0-2
1004641,2016408,1,1,2,1-2
3007103,1003714,1,3,2,0-2
3005657,2005030,1,3,2,0-2
1004416,2031863,1,1,2,1-2
1000097,2031368,1,1,2,1-2
1004304,2023481,1,1,2,1-2
3001822,2032110,1,3,2,0-2
1002918,2018612,1,1,2,1-2
3002055,2022945,1,3,2,0-2
1002051,2029894,1,1,2,1-2
1004533,2015642,1,1,2,1-2
1001734,2014647,1,1,2,1-2
3007845,1001983,1,3,2,0-2
3004921,1001825,1,3,2,0-2
3003499,2027782,1,3,2,0-2
3004335,1002299,1,3,2,0-2
3002758,2031606,1,3,2,0-2
3006065,2009907,1,3,2,0-2
3002860,1003011,1,3,2,0-2
3004098,2002980,1,3,2,0-2
1000421,2008170,1,1,2,1-2
3006732,2027012,1,3,2,0-2
3003489,2029078,1,3,2,0-2
3006254,1000242,1,3,2,0-2
1000407,2010864,1,1,2,1-2
3005638,2019947,1,3,2,0-2
3001429,2024453,1,3,2,0-2
1003671,2010744,1,1,2,1-2
3004626,2006044,1,3,2,0-2
1001392,2024586,1,1,2,1-2
3002618,2027006,1,3,2,0-2
3000975,2015944,1,3,2,0-2
1003769,2004878,1,1,2,1-2
3005032,2009790,1,3,2,0-2
3007974,2011237,1,3,2,0-2
1004667,2018648,1,1,2,1-2
3000429,2024662,1,3,2,0-2
1002546,2007309,1,1,2,1-2
3007700,2020942,1,3,2,0-2
1004511,2002939,1,1,2,1-2
1004053,2004386,1,1,2,1-2
1001949,2031830,1,1,2,1-2
1001942,2023231,1,1,2,1-2
1002924,2008809,1,1,2,1-2
1004162,2003551,1,1,2,1-2
3007271,2013700,1,3,2,0-2
3006248,2003084,1,3,2,0-2
1000430,2015190,1,1,2,1-2
1003748,2013315,1,1,2,1-2
1002368,2025889,1,1,2,1-2
1004341,2004872,1,1,2,1-2
3005565,2009506,1,3,2,0-2
1004032,2000159,1,1,2,1-2
1002229,2029737,1,1,2,1-2
1000318,2016854,1,1,2,1-2
1000695,2029338,1,1,2,1-2
3003370,2004799,1,3,2,0-2
3001978,1002187,1,3,2,0-2
1004565,2013068,1,1,2,1-2
3007291,2018067,1,3,2,0-2
1001507,2023569,1,1,2,1-2
1000002,2002082,1,1,2,1-2
3007025,2015424,1,3,2,0-2
3005682,2011391,1,3,2,0-2
1000807,2013932,1,1,2,1-2
3002510,1004422,1,3,2,0-2
1001668,2031571,1,1,2,1-2
1000433,2029787,1,1,2,1-2
3003267,2020100,1,3,2,0-2
1003508,2021352,1,1,2,1-2
1001499,2000454,1,1,2,1-2
3003595,2012619,1,3,2,0-2
1002197,2010428,1,1,2,1-2
3007243,1004306,1,3,2,0-2
3005790,1002039,1,3,2,0-2
3005811,2000893,1,3,2,0-2
3007215,2008702,1,3,2,0-2
1002303,2014796,1,1,2,1-2
1001436,2026123,1,1,2,1-2
1004115,2010874,1,1,2,1-2
1000991,2012505,1,1,2,1-2
1001179,2000221,1,1,2,1-2
1000933,2026500,1,1,2,1-2
1000357,2026865,1,1,2,1-2
1002375,2024919,1,1,2,1-2
3002510,1004401,1,3,2,0-2
1002856,2020678,1,1,2,1-2
1001069,2004961,1,1,2,1-2
1000148,2013074,1,1,2,1-2
3000451,2030966,1,3,2,0-2
1003817,2006863,1,1,2,1-2
1000242,2028201,1,1,2,1-2
1001888,2000331,1,1,2,1-2
1001034,2001015,1,1,2,1-2
3001841,2021378,1,3,2,0-2
1003659,2025807,1,1,2,1-2
3007340,2000071,1,3,2,0-2
3001313,1004380,1,3,2,0-2
3000702,1003818,1,3,2,0-2
3005611,1001499,1,3,2,0-2
3006168,1002577,1,3,2,0-2
1003554,2009086,1,1,2,1-2
3004341,2023434,1,3,2,0-2
1000247,2014886,1,1,2,1-2
3005130,2019476,1,3,2,0-2
1002735,2020060,1,1,2,1-2
1003411,2011799,1,1,2,1-2
1001906,2015567,1,1,2,1-2
3003454,2017427,1,3,2,0-2
1001096,2013498,1,1,2,1-2
3003715,2024985,1,3,2,0-2
3000919,2002980,1,3,2,0-2
1003401,2028948,1,1,2,1-2
3002708,2013303,1,3,2,0-2
1004416,2021945,1,1,2,1-2
1004306,2030394,1,1,2,1-2
1003946,2017250,1,1,2,1-2
3007971,2027937,1,3,2,0-2
1004088,2029825,1,1,2,1-2
1003600,2022371,1,1,2,1-2
3006384,2006885,1,3,2,0-2
1000781,2030275,1,1,2,1-2
1002815,2029803,1,1,2,1-2
1004097,2019450,1,1,2,1-2
3003623,2009059,1,3,2,0-2
3006462,1002240,1,3,2,0-2
3000512,2003154,1,3,2,0-2
1000350,2024126,1,1,2,1-2
3000526,2022681,1,3,2,0-2
3007728,2027872,1,3,2,0-2
1003221,2007904,1,1,2,1-2
1000307,2006617,1,1,2,1-2
1002478,2000877,1,1,2,1-2
1001675,2032647,1,1,2,1-2
1002376,2000367,1,1,2,1-2
1002554,2026307,1,1,2,1-2
3002915,2017410,1,3,2,0-2
1004496,2013855,1,1,2,1-2
1002228,2008131,1,1,2,1-2
1000341,2001416,1,1,2,1-2
3005452,1000748,1,3,2,0-2
1002485,2001865,1,1,2,1-2
3003524,2005693,1,3,2,0-2
3003645,2022240,1,3,2,0-2
1004427,2029075,1,1,2,1-2
3005092,2025749,1,3,2,0-2
3002873,2020648,1,3,2,0-2
3000023,2019994,1,3,2,0-2
1002947,2005954,1,1,2,1-2
3000633,2000793,1,3,2,0-2
1003322,2017250,1,1,2,1-2
1000590,2020243,1,1,2,1-2
3004163,2008126,1,3,2,0-2
1004688,2022944,1,1,2,1-2
1004491,2025154,1,1,2,1-2
1001889,2003862,1,1,2,1-2
3007042,2026045,1,3,2,0-2
1003836,2016690,1,1,2,1-2
3003134,2010435,1,3,2,0-2
1000059,2028919,1,1,2,1-2
3005988,1002881,1,3,2,0-2
1000682,2017250,1,1,2,1-2
3007203,2029606,1,3,2,0-2
1001835,2030725,1,1,2,1-2
1004032,2031359,1,1,2,1-2
1002920,2008034,1,1,2,1-2
1001879,2023127,1,1,2,1-2
3000488,2000606,1,3,2,0-2
3003132,2015256,1,3,2,0-2
1000111,2029263,1,1,2,1-2
3002833,2008688,1,3,2,0-2
3000147,1000893,1,3,2,0-2
3004941,1003904,1,3,2,0-2
1004339,2025079,1,1,2,1-2
1003246,2032692,1,1,2,1-2
3006817,2025392,1,3,2,0-2
3004335,1000311,1,3,2,0-2
1003203,2015322,1,1,2,1-2
1003540,2013004,1,1,2,1-2
1001209,2003862,1,1,2,1-2
1001842,2031282,1,1,2,1-2
1003461,2006596,1,1,2,1-2
3001544,2018161,1,3,2,0-2
1000242,2029662,1,1,2,1-2
1001957,2024295,1,1,2,1-2
3001148,2031497,1,3,2,0-2
3006628,2021711,1,3,2,0-2
3004616,2018273,1,3,2,0-2
1000455,2031579,1,1,2,1-2
3002037,2015407,1,3,2,0-2
3005346,1000591,1,3,2,0-2
1000492,2020909,1,1,2,1-2
3001007,2031906,1,3,2,0-2
3004536,2016890,1,3,2,0-2
3000861,2014683,1,3,2,0-2
3005340,2025394,1,3,2,0-2
1001114,2006618,1,1,2,1-2
3001496,2008174,1,3,2,0-2
1002639,2020004,1,1,2,1-2
3006074,1004005,1,3,2,0-2
3006604,2024870,1,3,2,0-2
1001186,2019546,1,1,2,1-2
3007741,1002577,1,3,2,0-2
1004338,2031571,1,1,2,1-2
1001858,2000817,1,1,2,1-2
1004485,2002594,1,1,2,1-2
3005573,2013275,1,3,2,0-2
3003021,2026599,1,3,2,0-2
1002097,2005728,1,1,2,1-2
1002286,2004872,1,1,2,1-2
3006361,2024255,1,3,2,0-2
3007549,2007058,1,3,2,0-2
3000008,2002812,1,3,2,0-2
3005663,2012524,1,3,2,0-2
3003417,2014604,1,3,2,0-2
1004523,2026716,1,1,2,1-2
1004148,2025842,1,1,2,1-2
1001145,2013315,1,1,2,1-2
1003155,2026544,1,1,2,1-2
3007769,2014261,1,3,2,0-2
1002362,2004618,1,1,2,1-2
3003856,1002920,1,3,2,0-2
1000371,2029606,1,1,2,1-2
3002279,2017663,1,3,2,0-2
3000100,2015039,1,3,2,0-2
3005265,2002087,1,3,2,0-2
3004358,2002812,1,3,2,0-2
3007383,2004974,1,3,2,0-2
3006409,2017348,1,3,2,0-2
1000016,2031922,1,1,2,1-2
3003558,2005737,1,3,2,0-2
3004728,2022542,1,3,2,0-2
1002999,2027924,1,1,2,1-2
1004116,2004011,1,1,2,1-2
3003047,1001203,1,3,2,0-2
1004302,2020562,1,1,2,1-2
1003368,2003501,1,1,2,1-2
1003873,2029482,1,1,2,1-2
3004634,2006596,1,3,2,0-2
3004229,1002039,1,3,2,0-2
3003642,1000358,1,3,2,0-2
3006625,2012489,1,3,2,0-2
1003126,2017354,1,1,2,1-2
3004899,2026654,1,3,2,0-2
1004610,2009323,1,1,2,1-2
3006743,1004489,1,3,2,0-2
1001512,2004826,1,1,2,1-2
3002860,1003300,1,3,2,0-2
1000072,2013317,1,1,2,1-2
3006960,2015415,1,3,2,0-2
3002941,2028242,1,3,2,0-2
1004492,2015742,1,1,2,1-2
1000642,2020952,1,1,2,1-2
3005164,1003246,1,3,2,0-2
3000702,1001580,1,3,2,0-2
3006974,1000893,1,3,2,0-2
3001804,2018445,1,3,2,0-2
1002601,2016131,1,1,2,1-2
1002128,2023402,1,1,2,1-2
3002153,2029025,1,3,2,0-2
3000427,2028916,1,3,2,0-2
3002100,2022649,1,3,2,0-2
1004312,2012937,1,1,2,1-2
3002811,1003537,1,3,2,0-2
3000297,2000531,1,3,2,0-2
1001621,2025390,1,1,2,1-2
3003680,1001348,1,3,2,0-2
1000933,2021291,1,1,2,1-2
1001101,2007432,1,1,2,1-2
1002147,2001279,1,1,2,1-2
3007667,2005017,1,3,2,0-2
3001332,1004082,1,3,2,0-2
1001325,2014617,1,1,2,1-2
1004152,2024787,1,1,2,1-2
1002842,2016131,1,1,2,1-2
3006757,2002956,1,3,2,0-2
1000540,2002803,1,1,2,1-2
1000012,2008636,1,1,2,1-2
3007149,1001115,1,3,2,0-2
1001389,2005337,1,1,2,1-2
1000057,2004270,1,1,2,1-2
1001616,2010871,1,1,2,1-2
1003144,2010187,1,1,2,1-2
3002486,1003246,1,3,2,0-2
3000350,2016508,1,3,2,0-2
3007318,1002705,1,3,2,0-2
3001913,2000331,1,3,2,0-2
1001635,2009407,1,1,2,1-2
3006922,1004485,1,3,2,0-2
1000701,2028024,1,1,2,1-2
3001035,1004423,1,3,2,0-2
1004514,2006631,1,1,2,1-2
3005658,2010303,1,3,2,0-2
3004232,2013728,1,3,2,0-2
3007575,2026971,1,3,2,0-2
1000807,2014894,1,1,2,1-2
3004489,2020152,1,3,2,0-2
3007151,2020464,1,3,2,0-2
1004620,2027859,1,1,2,1-2
1004702,2021459,1,1,2,1-2
3002073,2013554,1,3,2,0-2
1000343,2024893,1,1,2,1-2
3001908,2030655,1,3,2,0-2
3001204,2022393,1,3,2,0-2
3004883,2002575,1,3,2,0-2
1003094,2011223,1,1,2,1-2
3004221,2007059,1,3,2,0-2
3002729,2018975,1,3,2,0-2
1001361,2028821,1,1,2,1-2
3001359,2023411,1,3,2,0-2
1003956,2029553,1,1,2,1-2
3007205,2025752,1,3,2,0-2
1003543,2016551,1,1,2,1-2
1001189,2007794,1,1,2,1-2
3000459,2020006,1,3,2,0-2
1003601,2007807,1,1,2,1-2
3007368,2016764,1,3,2,0-2
1003378,2025629,1,1,2,1-2
3003089,2026376,1,3,2,0-2
3001011,2006900,1,3,2,0-2
1002867,2018845,1,1,2,1-2
1000592,2029648,1,1,2,1-2
1000102,2003906,1,1,2,1-2
3000755,2013855,1,3,2,0-2
3006702,2001376,1,3,2,0-2
1004659,2030757,1,1,2,1-2
1000202,2016655,1,1,2,1-2
3000329,2006596,1,3,2,0-2
1002326,2000899,1,1,2,1-2
1001142,2030181,1,1,2,1-2
1001825,2030275,1,1,2,1-2
1000943,2011623,1,1,2,1-2
1003218,2000731,1,1,2,1-2
1001014,2020562,1,1,2,1-2
1001953,2027426,1,1,2,1-2
3001597,2026563,1,3,2,0-2
3007301,1001105,1,3,2,0-2
3007843,1001348,1,3,2,0-2
1000281,2011362,1,1,2,1-2
3006798,1003241,1,3,2,0-2
1004493,2022354,1,1,2,1-2
1001946,2014244,1,1,2,1-2
3002491,2007127,1,3,2,0-2
1003985,2020694,1,1,2,1-2
1000371,2025834,1,1,2,1-2
3001666,2001238,1,3,2,0-2
3001168,2025063,1,3,2,0-2
3002880,1002920,1,3,2,0-2
1003642,2013154,1,1,2,1-2
1002445,2004290,1,1,2,1-2
3001428,2023602,1,3,2,0-2
3007304,2006472,1,3,2,0-2
3003804,2019901,1,3,2,0-2
3007894,2012039,1,3,2,0-2
1000069,2004707,1,1,2,1-2
3005648,2011684,1,3,2,0-2
3002112,2004000,1,3,2,0-2
1000195,2019708,1,1,2,1-2
1000926,2002330,1,1,2,1-2
1002655,2032712,1,1,2,1-2
3000331,2010910,1,3,2,0-2
1001688,2025697,1,1,2,1-2
3007338,2010995,1,3,2,0-2
1002268,2022320,1,1,2,1-2
3003341,1002897,1,3,2,0-2
1002947,2014630,1,1,2,1-2
3006889,1002092,1,3,2,0-2
3005635,1000419,1,3,2,0-2
3000042,2014086,1,3,2,0-2
1003877,2012729,1,1,2,1-2
1004570,2010722,1,1,2,1-2
1000414,2014714,1,1,2,1-2
3004673,1002288,1,3,2,0-2
3006326,2008313,1,3,2,0-2
3002090,2011091,1,3,2,0-2
3006625,2016764,1,3,2,0-2
3005700,1002994,1,3,2,0-2
3005066,2009269,1,3,2,0-2
1002512,2022465,1,1,2,1-2
1002071,2025282,1,1,2,1-2
1003482,2027631,1,1,2,1-2
3001795,2011223,1,3,2,0-2
3006864,2027870,1,3,2,0-2
1000122,2012791,1,1,2,1-2
1004723,2001270,1,1,2,1-2
3006168,1002681,1,3,2,0-2
1001689,2012239,1,1,2,1-2
1001448,2000852,1,1,2,1-2
3005826,2023455,1,3,2,0-2
1000987,2026061,1,1,2,1-2
3003837,2006878,1,3,2,0-2
1000275,2027247,1,1,2,1-2
3002915,2015441,1,3,2,0-2
1002505,2003722,1,1,2,1-2
3005525,1003023,1,3,2,0-2
1004427,2023620,1,1,2,1-2
3000860,2028905,1,3,2,0-2
1000020,2031140,1,1,2,1-2
1004498,2009536,1,1,2,1-2
3005748,2023379,1,3,2,0-2
3007607,2025985,1,3,2,0-2
1001345,2020678,1,1,2,1-2
3000239,2017727,1,3,2,0-2
1003502,2031609,1,1,2,1-2
3005176,2017165,1,3,2,0-2
1003360,2023063,1,1,2,1-2
1002763,2008899,1,1,2,1-2
1002037,2015270,1,1,2,1-2
1000696,2030693,1,1,2,1-2
3001606,1001179,1,3,2,0-2
3003019,1000752,1,3,2,0-2
1003178,2000606,1,1,2,1-2
1000894,2010079,1,1,2,1-2
3005915,2012619,1,3,2,0-2
3001828,1000267,1,3,2,0-2
1000989,2007768,1,1,2,1-2
1000402,2019367,1,1,2,1-2
1000765,2008523,1,1,2,1-2
1001508,2017292,1,1,2,1-2
1003941,2004696,1,1,2,1-2
3005753,2001789,1,3,2,0-2
3005632,2013012,1,3,2,0-2
1002765,2015305,1,1,2,1-2
3003431,2027214,1,3,2,0-2
3000152,1004072,1,3,2,0-2
1000010,2027315,1,1,2,1-2
1002771,2022252,1,1,2,1-2
3007286,2002964,1,3,2,0-2
1004408,2028416,1,1,2,1-2
1000907,2025555,1,1,2,1-2
3002026,2016287,1,3,2,0-2
3002266,2015527,1,3,2,0-2
1002820,2012358,1,1,2,1-2
3004897,2030448,1,3,2,0-2
3005470,2007055,1,3,2,0-2
3000177,1004000,1,3,2,0-2
3003874,1001212,1,3,2,0-2
3003032,2029752,1,3,2,0-2
3007449,1002861,1,3,2,0-2
3001137,2014797,1,3,2,0-2
3001438,2019200,1,3,2,0-2
1000235,2002956,1,1,2,1-2
3002340,1000024,1,3,2,0-2
3000865,1001765,1,3,2,0-2
1002796,2031815,1,1,2,1-2
1002061,2008170,1,1,2,1-2
1003563,2005466,1,1,2,1-2
1000903,2002284,1,1,2,1-2
3002488,1003740,1,3,2,0-2
1003213,2008747,1,1,2,1-2
3001407,2006109,1,3,2,0-2
3007656,1001324,1,3,2,0-2
3004171,2018293,1,3,2,0-2
3001391,2007155,1,3,2,0-2
1001493,2002608,1,1,2,1-2
1003422,2015645,1,1,2,1-2
3007979,2008608,1,3,2,0-2
3005593,2017998,1,3,2,0-2
3002742,2003012,1,3,2,0-2
3001586,2031571,1,3,2,0-2
1001899,2023756,1,1,2,1-2
1001254,2020449,1,1,2,1-2
1002506,2006447,1,1,2,1-2
3007400,1001012,1,3,2,0-2
3003460,2008890,1,3,2,0-2
3005739,2012593,1,3,2,0-2
3006633,2005859,1,3,2,0-2
1002000,2024601,1,1,2,1-2
3007651,1000009,1,3,2,0-2
1001341,2004767,1,1,2,1-2
3002696,1003963,1,3,2,0-2
1003703,2003950,1,1,2,1-2
1002098,2000893,1,1,2,1-2
3000942,2000545,1,3,2,0-2
1003241,2025214,1,1,2,1-2
3007520,2004431,1,3,2,0-2
3002301,2031571,1,3,2,0-2
3004896,2013408,1,3,2,0-2
1002415,2016084,1,1,2,1-2
3004054,1001935,1,3,2,0-2
1003527,2005792,1,1,2,1-2
3002203,2007071,1,3,2,0-2
1004576,2012859,1,1,2,1-2
1001893,2028099,1,1,2,1-2
3005390,1001503,1,3,2,0-2
1003696,2022325,1,1,2,1-2
1004054,2018146,1,1,2,1-2
3008024,1001077,1,3,2,0-2
1002260,2025915,1,1,2,1-2
1002386,2032019,1,1,2,1-2
3004182,2023818,1,3,2,0-2
1002261,2027139,1,1,2,1-2
1004572,2003281,1,1,2,1-2
3003747,2010897,1,3,2,0-2
3005539,2031757,1,3,2,0-2
3005727,2012348,1,3,2,0-2
1000600,2018994,1,1,2,1-2
1001255,2012202,1,1,2,1-2
3005067,2007103,1,3,2,0-2
1003606,2025974,1,1,2,1-2
1004454,2021617,1,1,2,1-2
1002328,2023213,1,1,2,1-2
1001441,2031967,1,1,2,1-2
1002763,2026760,1,1,2,1-2
1003481,2031230,1,1,2,1-2
1003287,2023756,1,1,2,1-2
1000593,2002633,1,1,2,1-2
1002804,2000606,1,1,2,1-2
1000237,2015878,1,1,2,1-2
3000645,2027539,1,3,2,0-2
1003539,2018978,1,1,2,1-2
3001606,1004542,1,3,2,0-2
1001439,2021554,1,1,2,1-2
1002674,2007033,1,1,2,1-2
3006357,2003041,1,3,2,0-2
1004659,2027284,1,1,2,1-2
3001625,2014123,1,3,2,0-2
3007014,2002720,1,3,2,0-2
1002706,2014429,1,1,2,1-2
3007491,2002332,1,3,2,0-2
1000027,2009626,1,1,2,1-2
3007471,1002451,1,3,2,0-2
1001392,2014116,1,1,2,1-2
3007415,1001761,1,3,2,0-2
3003664,2027221,1,3,2,0-2
3004119,2022947,1,3,2,0-2
3000598,2022657,1,3,2,0-2
1000713,2010773,1,1,2,1-2
3007508,2032490,1,3,2,0-2
3002713,2024586,1,3,2,0-2
3005744,1000802,1,3,2,0-2
1001677,2014467,1,1,2,1-2
1002281,2019550,1,1,2,1-2
1001978,2023631,1,1,2,1-2
1002373,2027320,1,1,2,1-2
3004096,1002278,1,3,2,0-2
3006667,2031572,1,3,2,0-2
3002509,2025936,1,3,2,0-2
1001877,2021651,1,1,2,1-2
3005792,2000308,1,3,2,0-2
1000993,2014086,1,1,2,1-2
3004553,2018418,1,3,2,0-2
1001343,2015348,1,1,2,1-2
3002683,2018994,1,3,2,0-2
3006121,2032183,1,3,2,0-2
3000110,2006817,1,3,2,0-2
3004296,2019140,1,3,2,0-2
1003785,2005761,1,1,2,1-2
3004500,2010435,1,3,2,0-2
3002330,2031461,1,3,2,0-2
1001308,2021593,1,1,2,1-2
3002843,2005453,1,3,2,0-2
3007243,1003274,1,3,2,0-2
3003735,1000160,1,3,2,0-2
1004330,2022657,1,1,2,1-2
1000803,2005531,1,1,2,1-2
1004111,2027937,1,1,2,1-2
1003459,2010247,1,1,2,1-2
3000608,2022275,1,3,2,0-2
1001622,2010450,1,1,2,1-2
1000543,2022622,1,1,2,1-2
3000781,1002612,1,3,2,0-2
3004648,2019241,1,3,2,0-2
3002056,2007070,1,3,2,0-2
1004720,2016018,1,1,2,1-2
1002763,2019707,1,1,2,1-2
3005515,2010527,1,3,2,0-2
1003308,2001684,1,1,2,1-2
3001610,1002853,1,3,2,0-2
1002097,2029136,1,1,2,1-2
3004403,2002878,1,3,2,0-2
1001763,2009994,1,1,2,1-2
3007265,1004159,1,3,2,0-2
3001643,1001835,1,3,2,0-2
1003092,2019019,1,1,2,1-2
1003882,2018440,1,1,2,1-2
1001028,2026097,1,1,2,1-2
1001572,2021334,1,1,2,1-2
1003012,2024662,1,1,2,1-2
3000496,1003011,1,3,2,0-2
3005243,2009163,1,3,2,0-2
3006230,2003883,1,3,2,0-2
3000696,2026833,1,3,2,0-2
3000631,2001206,1,3,2,0-2
3004847,2021577,1,3,2,0-2
3002204,2020208,1,3,2,0-2
3006234,2005674,1,3,2,0-2
3002848,2026635,1,3,2,0-2
3001381,2016412,1,3,2,0-2
3004307,2018791,1,3,2,0-2
1002566,2012793,1,1,2,1-2
1002368,2019191,1,1,2,1-2
1000483,2019761,1,1,2,1-2
3003677,2025271,1,3,2,0-2
3004339,2008170,1,3,2,0-2
3000310,2008094,1,3,2,0-2
1003469,2000619,1,1,2,1-2
1002117,2030448,1,1,2,1-2
3004361,1002484,1,3,2,0-2
3000164,2019476,1,3,2,0-2
3005190,2011405,1,3,2,0-2
1003909,2026297,1,1,2,1-2
3007078,2025394,1,3,2,0-2
1004599,2024382,1,1,2,1-2
3007324,2032407,1,3,2,0-2
1000590,2012270,1,1,2,1-2
1002321,2025139,1,1,2,1-2
1000974,2030321,1,1,2,1-2
1003522,2004694,1,1,2,1-2
3005854,2022273,1,3,2,0-2
1000166,2003452,1,1,2,1-2
3003752,1003967,1,3,2,0-2
1003764,2020495,1,1,2,1-2
3003938,1003267,1,3,2,0-2
1001490,2029800,1,1,2,1-2
1001699,2020813,1,1,2,1-2
3005550,1001935,1,3,2,0-2
3000328,1003680,1,3,2,0-2
3006936,2001015,1,3,2,0-2
3003382,2015057,1,3,2,0-2
1004487,2014928,1,1,2,1-2
3001016,2024999,1,3,2,0-2
1003166,2028829,1,1,2,1-2
1002945,2024385,1,1,2,1-2
3003434,2016535,1,3,2,0-2
1002526,2021147,1,1,2,1-2
1001899,2030693,1,1,2,1-2
3005912,2007539,1,3,2,0-2
3001188,2007603,1,3,2,0-2
3002308,2005662,1,3,2,0-2
1004575,2032692,1,1,2,1-2
1000715,2015005,1,1,2,1-2
3000189,2009371,1,3,2,0-2
3001142,2024103,1,3,2,0-2
1004086,2000850,1,1,2,1-2
1003628,2017043,1,1,2,1-2
3001278,2015690,1,3,2,0-2
3003991,2022813,1,3,2,0-2
3007741,1003197,1,3,2,0-2
3006539,1003145,1,3,2,0-2
3001757,2029737,1,3,2,0-2
3007235,2017396,1,3,2,0-2
1002601,2028285,1,1,2,1-2
1001824,2011306,1,1,2,1-2
1002208,2032700,1,1,2,1-2
1000281,2020629,1,1,2,1-2
1004324,2016661,1,1,2,1-2
1004708,2029701,1,1,2,1-2
1000097,2003498,1,1,2,1-2
3001260,2008220,1,3,2,0-2
3006662,2014930,1,3,2,0-2
1000206,2005954,1,1,2,1-2
3000872,1000375,1,3,2,0-2
1002919,2031753,1,1,2,1-2
1004367,2006535,1,1,2,1-2
3005281,1000893,1,3,2,0-2
1004350,2025439,1,1,2,1-2
3005502,2003279,1,3,2,0-2
1001951,2030616,1,1,2,1-2
3005014,2005404,1,3,2,0-2
3003324,2019229,1,3,2,0-2
3001744,2018452,1,3,2,0-2
1000261,2021378,1,1,2,1-2
1000968,2000399,1,1,2,1-2
3006219,2029136,1,3,2,0-2
3001645,2006817,1,3,2,0-2
3006471,2025752,1,3,2,0-2
1003308,2020068,1,1,2,1-2
3000085,2026654,1,3,2,0-2
3006915,2024638,1,3,2,0-2
1002549,2019357,1,1,2,1-2
1004564,2016412,1,1,2,1-2
3007369,2025091,1,3,2,0-2
3002112,2029468,1,3,2,0-2
3002804,2019554,1,3,2,0-2
1000736,2001238,1,1,2,1-2
3000463,2015083,1,3,2,0-2
3005899,1002123,1,3,2,0-2
1004499,2005778,1,1,2,1-2
3000775,1003215,1,3,2,0-2
1004469,2030693,1,1,2,1-2
3003795,2026095,1,3,2,0-2
1001208,2016287,1,1,2,1-2
1001825,2020833,1,1,2,1-2
3006825,1003464,1,3,2,0-2
1004394,2028079,1,1,2,1-2
3005475,2030078,1,3,2,0-2
1002095,2005507,1,1,2,1-2
1003502,2030799,1,1,2,1-2
1004078,2000649,1,1,2,1-2
3006507,2008890,1,3,2,0-2
3001571,1004467,1,3,2,0-2
1004303,2001206,1,1,2,1-2
3006100,1001069,1,3,2,0-2
3004539,1000997,1,3,2,0-2
1003604,2014625,1,1,2,1-2
3007057,2025752,1,3,2,0-2
3001193,2008468,1,3,2,0-2
1001033,2012731,1,1,2,1-2
1001930,2008769,1,1,2,1-2
1000042,2008236,1,1,2,1-2
1000949,2001428,1,1,2,1-2
1002070,2010610,1,1,2,1-2
